"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"1.126","-4.4e-05","4.508","0.01875209"
"1.12625","-2.75e-06","","0.01875209"
"1.1265","3.85e-05","","0.01875213"
"1.12675","7.975e-05","","0.01875222"
"1.127","0.000121","4.507","0.01875236"
"1.12725","0.000121","","0.0187525"
"1.1275","0.000121","","0.01875263"
"1.12775","0.000121","","0.01875277"
"1.128","0.000121","4.508","0.01875291"
"1.12825","0.00020325","","0.01875314"
"1.1285","0.0002855","","0.01875346"
"1.12875","0.00036775","","0.01875387"
"1.129","0.00045","4.501","0.01875438"
"1.12925","0.0004295","","0.01875486"
"1.1295","0.000409","","0.01875532"
"1.12975","0.0003885","","0.01875576"
"1.13","0.000368","4.507","0.01875617"
"1.13025","0.000481544","","0.01875672"
"1.1305","0.000347462","","0.01875711"
"1.13075","0.000182192","","0.01875731"
"1.131","3.564e-05","4.51","0.01875735"
"1.13125","-5.8453e-05","","0.01875729"
"1.1315","-8.9863e-05","","0.01875719"
"1.13175","-2.6892e-05","","0.01875716"
"1.132","1.6208e-05","4.515","0.01875717"
"1.13225","4.0131e-05","","0.01875722"
"1.1325","3.9171e-05","","0.01875726"
"1.13275","1.9351e-05","","0.01875729"
"1.133","-7.45e-06","4.508","0.01875728"
"1.13325","-3.7376e-05","","0.01875724"
"1.1335","-3.1444e-05","","0.0187572"
"1.13375","-1.5514e-05","","0.01875718"
"1.134","3.091e-06","4.508","0.01875719"
"1.13425","2.4097e-05","","0.01875721"
"1.1345","2.2159e-05","","0.01875724"
"1.13475","1.4941e-05","","0.01875725"
"1.135","6.541e-06","4.508","0.01875726"
"1.13525","-2.274e-06","","0.01875726"
"1.1355","-9.03e-07","","0.01875726"
"1.13575","3.053e-06","","0.01875726"
"1.136","7.51e-06","4.508","0.01875727"
"1.13625","1.124e-05","","0.01875728"
"1.1365","9.789e-06","","0.01875729"
"1.13675","7.487e-06","","0.0187573"
"1.137","4.816e-06","4.508","0.01875731"
"1.13725","3.431e-06","","0.01875731"
"1.1375","3.091e-06","","0.01875732"
"1.13775","4.211e-06","","0.01875732"
"1.138","6.315e-06","4.508","0.01875733"
"1.13825","7.487e-06","","0.01875734"
"1.1385","7.345e-06","","0.01875734"
"1.13875","6.92e-06","","0.01875735"
"1.139","6.178e-06","4.508","0.01875736"
"1.13925","5.005e-06","","0.01875736"
"1.1395","4.977e-06","","0.01875737"
"1.13975","5.256e-06","","0.01875738"
"1.14","5.52e-06","4.508","0.01875738"
"1.14025","6.088e-06","","0.01875739"
"1.1405","6.452e-06","","0.0187574"
"1.14075","5.847e-06","","0.0187574"
"1.141","5.572e-06","4.508","0.01875741"
"1.14125","5.582e-06","","0.01875742"
"1.1415","5.506e-06","","0.01875742"
"1.14175","5.355e-06","","0.01875743"
"1.142","5.809e-06","4.508","0.01875743"
"1.14225","5.799e-06","","0.01875744"
"1.1425","5.71e-06","","0.01875745"
"1.14275","6.102e-06","","0.01875745"
"1.143","5.96e-06","4.508","0.01875746"
"1.14325","5.421e-06","","0.01875747"
"1.1435","5.71e-06","","0.01875747"
"1.14375","5.672e-06","","0.01875748"
"1.144","5.535e-06","4.508","0.01875749"
"1.14425","5.634e-06","","0.01875749"
"1.1445","5.369e-06","","0.0187575"
"1.14475","5.27e-06","","0.0187575"
"1.145","5.256e-06","4.508","0.01875751"
"1.14525","5.355e-06","","0.01875752"
"1.1455","5.218e-06","","0.01875752"
"1.14575","5.279e-06","","0.01875753"
"1.146","5.331e-06","4.508","0.01875753"
"1.14625","5.71e-06","","0.01875754"
"1.1465","5.814e-06","","0.01875755"
"1.14675","5.497e-06","","0.01875755"
"1.147","6.178e-06","4.502","0.01875756"
"1.14725","3.2327e-05","","0.0187576"
"1.1475","7.5313e-05","","0.01875768"
"1.14775","0.000142491","","0.01875784"
"1.148","0.000223387","4.496","0.01875809"
"1.14825","0.0002800402","","0.01875841"
"1.1485","0.0003366935","","0.01875878"
"1.14875","0.0003933467","","0.01875922"
"1.149","0.00045","4.473","0.01875973"
"1.14925","0.0005325","","0.01876033"
"1.1495","0.000615","","0.01876102"
"1.14975","0.0006975","","0.0187618"
"1.15","0.00078","4.508","0.01876268"
"1.15025","0.00490475","","0.01876821"
"1.1505","0.0090295","","0.01877838"
"1.15075","0.01315425","","0.01879321"
"1.151","0.017279","4.507","0.01881267"
"1.15125","0.014598","","0.01882913"
"1.1515","0.011917","","0.01884256"
"1.15175","0.009236","","0.01885297"
"1.152","0.006555","4.508","0.01886035"
"1.15225","0.0064725","","0.01886765"
"1.1525","0.00639","","0.01887485"
"1.15275","0.0063075","","0.01888195"
"1.153","0.006225","4.507","0.01888897"
"1.15325","0.00620425","","0.01889596"
"1.1535","0.0061835","","0.01890293"
"1.15375","0.00616275","","0.01890987"
"1.154","0.006142","4.508","0.0189168"
"1.15425","0.006142","","0.01892372"
"1.1545","0.006142","","0.01893064"
"1.15475","0.006142","","0.01893756"
"1.155","0.006142","4.508","0.01894448"
"1.15525","0.0061215","","0.01895138"
"1.1555","0.006101","","0.01895826"
"1.15575","0.0060805","","0.01896511"
"1.156","0.00606","4.507","0.01897193"
"1.15625","0.00606","","0.01897876"
"1.1565","0.00606","","0.01898559"
"1.15675","0.00606","","0.01899242"
"1.157","0.00606","4.508","0.01899925"
"1.15725","0.0060805","","0.0190061"
"1.1575","0.006101","","0.01901298"
"1.15775","0.0061215","","0.01901988"
"1.158","0.006142","4.507","0.0190268"
"1.15825","0.00616275","","0.01903374"
"1.1585","0.0061835","","0.01904071"
"1.15875","0.00620425","","0.0190477"
"1.159","0.006225","4.507","0.01905471"
"1.15925","0.006225","","0.01906173"
"1.1595","0.006225","","0.01906874"
"1.15975","0.006225","","0.01907575"
"1.16","0.006225","4.507","0.01908277"
"1.16025","0.0062455","","0.01908981"
"1.1605","0.006266","","0.01909687"
"1.16075","0.0062865","","0.01910395"
"1.161","0.006307","4.507","0.01911106"
"1.16125","0.006307","","0.01911816"
"1.1615","0.006307","","0.01912527"
"1.16175","0.006307","","0.01913237"
"1.162","0.006307","4.507","0.01913948"
"1.16225","0.00632775","","0.01914661"
"1.1625","0.0063485","","0.01915377"
"1.16275","0.00636925","","0.01916095"
"1.163","0.00639","4.508","0.01916815"
"1.16325","0.006328","","0.01917528"
"1.1635","0.006266","","0.01918234"
"1.16375","0.006204","","0.01918933"
"1.164","0.006142","4.508","0.01919625"
"1.16425","0.006142","","0.01920318"
"1.1645","0.006142","","0.0192101"
"1.16475","0.006142","","0.01921702"
"1.165","0.006142","4.508","0.01922394"
"1.16525","0.00618325","","0.01923091"
"1.1655","0.0062245","","0.01923792"
"1.16575","0.00626575","","0.01924498"
"1.166","0.006307","4.507","0.01925209"
"1.16625","0.00626575","","0.01925915"
"1.1665","0.0062245","","0.01926617"
"1.16675","0.00618325","","0.01927313"
"1.167","0.006142","4.508","0.01928006"
"1.16725","0.0061215","","0.01928696"
